Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Interior Health,WEKPWV8CX8Q8,2023-03-20,ANKORS (Nelson),Nelson,Fentanyl,Opioid,8.7
Interior Health,MW4ACNQGMX2R,2023-03-20,Penticton Soupateria,Penticton,Fentanyl,Opioid,21.6
Island Health,E6FBVWPJPAJ9,2023-03-20,CMHA,Nanaimo,Fentanyl,Opioid,68.7
Island Health,EXZNU9HZYKRU,2023-03-19,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,34.6
Fraser Health,EAAQPZEU2E7W,2023-03-19,Foxglove Housing,Surrey,Fentanyl,Opioid,59.1
Vancouver Coastal,VN88CHWQACKE,2023-03-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.0
Vancouver Coastal,6YDH8KMJHM36,2023-03-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.6
Vancouver Coastal,9DXMVUMPTJ7R,2023-03-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.9
Vancouver Coastal,9GFCEKXVRXEA,2023-03-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.5
Fraser Health,RV2D3ZKAQVWE,2023-03-18,PeacePoint,White Rock,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,CKT3YKB9CUAF,2023-03-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,54.6
Vancouver Coastal,XWK368QXJFPK,2023-03-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,56.8
Northern Health,WCF7CJZKERYU,2023-03-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,23.9
Vancouver Coastal,RZ3MVHJV9MXU,2023-03-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.6
Vancouver Coastal,2KB9K8N63GHC,2023-03-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.7
Fraser Health,8KTFFU8FKNEE,2023-03-17,Lookout Society Riverside,Abbotsford,Down (Unknown Opioid),Opioid,17.7
Island Health,BZR6XEPG7M9M,2023-03-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.1
Fraser Health,E88J7EU3NQE7,2023-03-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,9.8
Fraser Health,36YWWXMDTR9W,2023-03-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,42.1
Interior Health,272Q2YWA2UUA,2023-03-17,ANKORS Outreach (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,6.8
Interior Health,ZZQBBYRF2JMU,2023-03-17,ANKORS Outreach (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,16.8
Interior Health,9VBXY7TYR4UT,2023-03-17,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,7.7
Vancouver Coastal,UGZ4M3CNBK3V,2023-03-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.4
Fraser Health,7E46J7BMJABZ,2023-03-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,9.3
Vancouver Coastal,BBW7NF3X9GU3,2023-03-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,31.6
Fraser Health,XEEE7HBPRJ2D,2023-03-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,8.9
Vancouver Coastal,U4ZW7KQ8RJZ7,2023-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,38.6
Vancouver Coastal,GRJCHQ6UXTXZ,2023-03-16,Insite,Vancouver,Fentanyl,Opioid,4.5
Vancouver Coastal,RCZQKWN28M8K,2023-03-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.7
Vancouver Coastal,W2DDKKF8GE8T,2023-03-16,Insite,Vancouver,Fentanyl,Opioid,13.2
Vancouver Coastal,NGVQGFZF8DYM,2023-03-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,17.4
Vancouver Coastal,2FGQ2F229W7V,2023-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,54.7
Vancouver Coastal,83EGUCB7R268,2023-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.6
Vancouver Coastal,MZQN3PYM8UNG,2023-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.2
Vancouver Coastal,KK7VGYU4VJ38,2023-03-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,47.1
Island Health,DN4B74TCH2ZH,2023-03-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,15.7
Island Health,8WH8HU84ERT4,2023-03-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,13.5
Interior Health,DCFVA4FZWYNZ,2023-03-15,ANKORS Mobile (Castlegar),Castlegar,Fentanyl,Opioid,21.8
Fraser Health,R4XBUFAKTCHQ,2023-03-15,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,11.3
Fraser Health,F8T62PBG7TAF,2023-03-15,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,66.0
Island Health,2F3B824FKNYK,2023-03-15,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,11.1
Fraser Health,MFP6AHAU3M72,2023-03-15,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,13.6
Interior Health,PZT7PN3X67U6,2023-03-15,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,12.5
Fraser Health,7TM8ERVRNCEP,2023-03-15,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.4
Fraser Health,AM3KWM6868JG,2023-03-15,SafePoint,Surrey,Down (Unknown Opioid),Opioid,20.1
Fraser Health,NQ6XR779HD3T,2023-03-15,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.1
Interior Health,FZUPMFEGJZNF,2023-03-15,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,EKB24B6A4WM3,2023-03-15,Insite,Vancouver,Fentanyl,Opioid,25.4
Fraser Health,EDHH6ZAXW6X9,2023-03-15,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.5
Island Health,QU6K8KDQFFEG,2023-03-15,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.9
Island Health,TQWA8N3T2UHB,2023-03-15,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.6
Island Health,VDG8ZVCFFA34,2023-03-15,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,7.8
Island Health,YYPHQRQYJMFJ,2023-03-15,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,7.5
Vancouver Coastal,4U4G3268DMN3,2023-03-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.3
Vancouver Coastal,Z9ZTT6MNGAYJ,2023-03-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Island Health,HFP9CM6XMNMQ,2023-03-15,CMHA,Nanaimo,Fentanyl,Opioid,5.9
Fraser Health,3HRW9NQFJC8Y,2023-03-15,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,V9J7K6EW67QE,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,17.1
Vancouver Coastal,2CRU39KXPXBN,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,19.0
Vancouver Coastal,4788DJAAQUEZ,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,9.2
Vancouver Coastal,CHBRGFYJRCEW,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,14.5
Vancouver Coastal,G34ER6AFHEP6,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,19.1
Island Health,Y9TEUA7NGTVQ,2023-03-14,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,7.3
Island Health,9PGYKKV9NKBC,2023-03-14,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,3.5
Fraser Health,Q9YURFQ36889,2023-03-14,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,23.4
Vancouver Coastal,V9JQ97UAMM2A,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,5.4
Vancouver Coastal,PVK3DDABRWT8,2023-03-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.5
Island Health,VWWHGX4MWGPY,2023-03-14,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,24.9
Vancouver Coastal,RMEXVC427KRD,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,4.4
Vancouver Coastal,ER4ZJ3PDYY8W,2023-03-14,Insite,Vancouver,Fentanyl,Opioid,19.7
Interior Health,UCZKNHZFJTXN,2023-03-14,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,24.8
Vancouver Coastal,NP8DMWAHHMKZ,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.8
Vancouver Coastal,DH2CGWUCYHAZ,2023-03-13,Insite,Vancouver,Fentanyl,Opioid,13.5
Vancouver Coastal,RZHV99P88XNQ,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.0
Fraser Health,H4UENVVGHZR8,2023-03-13,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,13.1
Fraser Health,RTMTY7Z2NA9X,2023-03-13,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,11.7
Vancouver Coastal,X8P79FQCFUCG,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Fraser Health,3F7AMH9EX9Z4,2023-03-13,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,22.8
Vancouver Coastal,7FUEEKM8X8MC,2023-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.5
Vancouver Coastal,9WFVAHHE2DAZ,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,T7P9ETXHBVHT,2023-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,53.9
Interior Health,UBT9Y7QYKYVV,2023-03-13,ANKORS (Nelson),Nelson,Fentanyl,Opioid,9.3
Island Health,KDF47WARJQU2,2023-03-13,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.1
Island Health,NNPNAQD8GNX4,2023-03-13,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.9
Vancouver Coastal,NCBJX3R9QBE8,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.7
Vancouver Coastal,NXQFMQEWRWA8,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.0
Vancouver Coastal,8KH2AX22TAXE,2023-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,KM896384A9BA,2023-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.8
Vancouver Coastal,AEBEK26Y3RC3,2023-03-13,Insite,Vancouver,Fentanyl,Opioid,18.3
Vancouver Coastal,X83ZMXTHGUQE,2023-03-13,Insite,Vancouver,Fentanyl,Opioid,11.7
Vancouver Coastal,P8AG9N7UHZGV,2023-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.4
Fraser Health,H762ZQYTGFUV,2023-03-12,The Haven,Mission,Down (Unknown Opioid),Opioid,19.7
Fraser Health,TMCKN7B2TZGG,2023-03-12,The Haven,Mission,Down (Unknown Opioid),Opioid,24.3
Vancouver Coastal,DE7KR4K4TB4N,2023-03-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,55.7
Vancouver Coastal,3PFPZEWZAMUV,2023-03-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.1
Island Health,29FEZYRYXHAR,2023-03-12,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,15.8
Island Health,8E9TK9D4EXBK,2023-03-12,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.5
Northern Health,DFC6REYJM2N4,2023-03-11,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,35.5
Fraser Health,9EQJCBRAA62A,2023-03-11,PeacePoint,White Rock,Down (Unknown Opioid),Opioid,13.6
Northern Health,7UGJ2QPW8DQM,2023-03-11,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,7.9
Island Health,HMFDHAF4JUBG,2023-03-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.5
Island Health,6P4QKQPD6P63,2023-03-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.9
Island Health,U7DJXYKBZHMR,2023-03-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.7
Island Health,QEXJHCEDMNX6,2023-03-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,20.2
Island Health,WDV7TQWP3HN3,2023-03-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,7.7
Vancouver Coastal,PCH4NXRNWFWR,2023-03-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.1
Island Health,GNP32P4A2ZEP,2023-03-10,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,19.3
Interior Health,VFZ672RD4Y3U,2023-03-10,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,17.0
Northern Health,JNY8UTFAC9VJ,2023-03-10,POUNDS,Prince George,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,CCA9EM9AY94M,2023-03-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.0
Vancouver Coastal,3RRWMDGF2G6K,2023-03-10,Insite,Vancouver,Fentanyl,Opioid,23.4
Vancouver Coastal,NK7CRQKZDKFV,2023-03-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.9
Fraser Health,3DGEHJVKZGD6,2023-03-10,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,21.4
Island Health,XMTEEJBFTKTU,2023-03-10,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.6
Northern Health,GBG69D9XVAYH,2023-03-10,POUNDS,Prince George,Down (Unknown Opioid),Opioid,14.3
Interior Health,CRUDFGYVQ9NF,2023-03-10,P+OPS Mobile (Penticton),Penticton,Down (Unknown Opioid),Opioid,19.1
Island Health,V3FCCZ2YTTBT,2023-03-10,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,7.2
Island Health,949D9FQWX3EV,2023-03-10,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.8
Island Health,V2QNMF2MZFY6,2023-03-09,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,JQY6MDN4ZVZ6,2023-03-09,Insite,Vancouver,Fentanyl,Opioid,13.5
Vancouver Coastal,FCC92V6NZH26,2023-03-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,AERAGYKJRNYE,2023-03-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,50.3
Interior Health,PAZ8XYB6KQNE,2023-03-09,ANKORS (Nelson),Nelson,Fentanyl,Opioid,15.8
Vancouver Coastal,ZE7VC3R3RKMY,2023-03-09,Insite,Vancouver,Fentanyl,Opioid,20.1
Vancouver Coastal,PVHEUHMR34X7,2023-03-09,Insite,Vancouver,Fentanyl,Opioid,13.2
Vancouver Coastal,VGAQ74K88BJQ,2023-03-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.9
Island Health,H7T8YMP7QADR,2023-03-09,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.6
Vancouver Coastal,ZHRUXUN4VR8R,2023-03-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.3
Island Health,NFBA94FQ6FE4,2023-03-09,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,UG64DVK3X6YQ,2023-03-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,46.4
Vancouver Coastal,Z7RYHGTFF7TH,2023-03-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.4
Interior Health,PB6HHBE4Q4E8,2023-03-09,ANKORS (Nelson),Nelson,Fentanyl,Opioid,7.0
Vancouver Coastal,KAQZBT3288ZQ,2023-03-09,Insite,Vancouver,Fentanyl,Opioid,46.3
Island Health,KBWKA3FM2X3Y,2023-03-09,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.9
Vancouver Coastal,Z4W32V2KCBP6,2023-03-08,Insite,Vancouver,Fentanyl,Opioid,19.9
Interior Health,QTMHR9M8D6UN,2023-03-08,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,7.4
Fraser Health,3M2XZPRFMZHX,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,23.9
Fraser Health,K44PJ3UJH38P,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.5
Fraser Health,TNDDUQD3PDYV,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,9.7
Fraser Health,XM4JHW4P7JXX,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.6
Vancouver Coastal,ZN9MV29NVGNP,2023-03-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.0
Island Health,6KD68RQE9NU9,2023-03-08,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,17.9
Island Health,RK4P8TTR2KQU,2023-03-08,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,14.0
Interior Health,9H3AE3AEMADY,2023-03-08,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,9.4
Vancouver Coastal,AFXKUR7KUUGR,2023-03-08,Insite,Vancouver,Fentanyl,Opioid,25.7
Vancouver Coastal,PPFE672W2XGP,2023-03-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,53.1
Vancouver Coastal,MPMJCET4CB7Z,2023-03-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.4
Vancouver Coastal,KKTN8BCAW36P,2023-03-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,55.3
Fraser Health,2PQKH2CPY3VA,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.4
Fraser Health,4YGU64EMA3UU,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,30.2
Fraser Health,ZEKVR48RQM9V,2023-03-08,SafePoint,Surrey,Down (Unknown Opioid),Opioid,31.5
Vancouver Coastal,RNJU44PE7MX6,2023-03-07,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,6.4
Interior Health,KWJDA2M73K2B,2023-03-07,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,19.3
Fraser Health,N2B3BYD8FR8V,2023-03-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,19.6
Fraser Health,ZJJJ4NH9YDKE,2023-03-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,54.6
Vancouver Coastal,K4ZQEEJKDEWQ,2023-03-07,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,14.8
Fraser Health,4FPYQA6PBFMU,2023-03-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,Z77M8BT7ZRAU,2023-03-07,Insite,Vancouver,Fentanyl,Opioid,21.2
Vancouver Coastal,TVQHV37BRR9R,2023-03-07,Molson OPS,Vancouver,Fentanyl,Opioid,6.9
Vancouver Coastal,HNGHTW8WHJGG,2023-03-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.8
Northern Health,8T332T4WABC8,2023-03-07,Northwest ICMT,Terrace,Fentanyl,Opioid,14.9
Vancouver Coastal,MRCCHBAH6KKV,2023-03-07,Insite,Vancouver,Fentanyl,Opioid,12.0
Fraser Health,6HURFDNXKA46,2023-03-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,9.2
Vancouver Coastal,GDX3DCXDJK8J,2023-03-07,Insite,Vancouver,Fentanyl,Opioid,18.2
Vancouver Coastal,Y49PGRJHVVJC,2023-03-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,62.2
Interior Health,2JXZ2GKTTT4A,2023-03-07,Vernon MHSU,Vernon,Fentanyl,Opioid,33.7
Vancouver Coastal,K4Y7VNDYD8UN,2023-03-07,Molson OPS,Vancouver,Fentanyl,Opioid,20.8
Interior Health,GY446GWM6PF6,2023-03-07,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,10.1
Vancouver Coastal,EM99FYNW99TN,2023-03-07,Molson OPS,Vancouver,Fentanyl,Opioid,17.9
Interior Health,WDXVP4BRJRTD,2023-03-06,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,21.7
Vancouver Coastal,4N9TH674P24T,2023-03-06,Insite,Vancouver,Fentanyl,Opioid,30.2
Vancouver Coastal,6NMTNERJ882E,2023-03-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,2AU94EWFKZD4,2023-03-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.1
Interior Health,7MGEZD3V2AEV,2023-03-06,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,24.8
Vancouver Coastal,VVXHFDVC877F,2023-03-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.8
Vancouver Coastal,CKUZT9NWU3PJ,2023-03-06,Insite,Vancouver,Fentanyl,Opioid,17.9
Vancouver Coastal,6KCFUXCPD6UK,2023-03-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Fraser Health,C9CWK2F7HXNH,2023-03-05,Foxglove Housing,Surrey,Fentanyl,Opioid,30.8
Vancouver Coastal,CABCC4793EHX,2023-03-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.0
Island Health,V7Y9MD4VQVWH,2023-03-05,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.3
Vancouver Coastal,E3VPK4MPBJZH,2023-03-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,59.9
Vancouver Coastal,MN97Q9PWA8YW,2023-03-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,64.6
Island Health,JQM3PGDMJMJ7,2023-03-05,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,2CPXE4H2WA2H,2023-03-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.4
Fraser Health,2DAYU4BEJ3PD,2023-03-05,The Haven,Mission,Down (Unknown Opioid),Opioid,16.2
Fraser Health,AZBMQ9R3984M,2023-03-05,The Haven,Mission,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,GCECDCDJJ2MU,2023-03-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,57.8
Island Health,GKAV8W4RYVEY,2023-03-05,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,3.6
Vancouver Coastal,7Q3F6VZ3FMW9,2023-03-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,47.4
Vancouver Coastal,BYHVH9BUPM4P,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.2
Vancouver Coastal,3FU8U3DT9JJY,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.8
Vancouver Coastal,FMYTYETGJMMX,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.8
Vancouver Coastal,QWXMXEQRZKG2,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.3
Vancouver Coastal,EKRBHU9XKP94,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,52.3
Vancouver Coastal,AXNH3WQZN6B3,2023-03-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,48.3
Vancouver Coastal,JQER44N9ZZKD,2023-03-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,32.6
Vancouver Coastal,X6EFPRFM4G8W,2023-03-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.9
Vancouver Coastal,XKGD8RHTMWMV,2023-03-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.5
Vancouver Coastal,U2G9RHFV4QV6,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,69.5
Vancouver Coastal,2FKEFPD7CVFX,2023-03-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,70.7
Vancouver Coastal,44QCXVQE4EV3,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.4
Vancouver Coastal,ZABVZRBX44R4,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,52.9
Vancouver Coastal,UGKXUH474U64,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,7KE94VVQZGVX,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,56.6
Vancouver Coastal,FAXNBZABTBGG,2023-03-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.3
Vancouver Coastal,W47QYHXWAQMD,2023-03-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.0
Vancouver Coastal,V9AA7DRXT3T4,2023-03-03,Insite,Vancouver,Fentanyl,Opioid,15.4
Fraser Health,PWQDVFW4E4J6,2023-03-03,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,23.7
Interior Health,YEN9VD8M2G8H,2023-03-03,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,11.6
Interior Health,YQ4PCFFAT6B8,2023-03-03,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,16.2
Island Health,BR4CRRY3EMER,2023-03-03,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.9
Vancouver Coastal,QWFDAHZWB9EW,2023-03-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,40.1
Vancouver Coastal,277J8HDKPN7Q,2023-03-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.7
Vancouver Coastal,EUNX464W6BV2,2023-03-03,Insite,Vancouver,Fentanyl,Opioid,23.1
Vancouver Coastal,NNM8NVQBTN9X,2023-03-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,3DVX3CBJKCW3,2023-03-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.6
Vancouver Coastal,BX6U9DVB7CFB,2023-03-03,Insite,Vancouver,Fentanyl,Opioid,19.5
Vancouver Coastal,HZFYXN2XNM3K,2023-03-03,Insite,Vancouver,Fentanyl,Opioid,21.7
Interior Health,7M66F6GYMBD2,2023-03-03,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,23.5
Fraser Health,AWEUP43EUMPX,2023-03-03,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,54.7
Vancouver Coastal,HEEFB8CMKBEB,2023-03-03,Insite,Vancouver,Fentanyl,Opioid,20.6
Fraser Health,KGM4MVDB6WPM,2023-03-03,Purpose Society,New Westminster,Fentanyl,Opioid,14.7
Island Health,AEDRTGXFQWE4,2023-03-03,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.3
Island Health,NPGVX4C6ZAVB,2023-03-03,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.0
Vancouver Coastal,B24GGX98BU7V,2023-03-03,Insite,Vancouver,Fentanyl,Opioid,11.2
