Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,AY64WC7C4BQJ,2022-10-14,Insite,Vancouver,Fentanyl,Opioid,45.9
Vancouver Coastal,GT6QQJGCP2YJ,2022-10-14,Insite,Vancouver,Fentanyl,Opioid,21.6
Vancouver Coastal,WE83Z8VXFTPX,2022-10-14,Insite,Vancouver,Fentanyl,Opioid,21.0
Vancouver Coastal,B4YE9JWR92T4,2022-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.6
Vancouver Coastal,ZX9CKVAYQ2BF,2022-10-14,Molson OPS,Vancouver,Fentanyl,Opioid,10.2
Fraser Health,QA9PK66GGEGA,2022-10-14,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,3.2
Vancouver Coastal,CCW27DGRJC79,2022-10-14,Insite,Vancouver,Down (Unknown Opioid),Opioid,9.6
Vancouver Coastal,D4CH3TBHNKYA,2022-10-14,Insite,Vancouver,Fentanyl,Opioid,16.3
Island Health,C4UFKZTJ28JH,2022-10-14,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,7.1
Vancouver Coastal,GB4V9YBEJRBM,2022-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.1
Island Health,JAXB3E4BT4ER,2022-10-14,CMHA,Nanaimo,Fentanyl,Opioid,19.4
Vancouver Coastal,9EAV89HKRWGH,2022-10-14,Insite,Vancouver,Fentanyl,Opioid,12.6
Vancouver Coastal,XDBY739PXTJU,2022-10-14,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.9
Vancouver Coastal,ZBQMVMCJYGNT,2022-10-14,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.5
Fraser Health,KWEZ7BKZR7N4,2022-10-14,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,K7P86MM4QQ83,2022-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,H47MEPDWRCCU,2022-10-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,37.8
Fraser Health,Y37KEG9YHNP7,2022-10-14,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,10.3
Fraser Health,GCFTDJWUN2ZV,2022-10-14,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,26.3
Vancouver Coastal,QHGK2XBJ6HC8,2022-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.0
Vancouver Coastal,HCGPJGPUEMZF,2022-10-13,Insite,Vancouver,Fentanyl,Opioid,16.2
Vancouver Coastal,QPMW8QBJY8PR,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Interior Health,2XD6CPYQG2VK,2022-10-13,ANKORS (Nelson),Nelson,Fentanyl,Opioid,15.0
Interior Health,7QAZQC3JRFB2,2022-10-13,ANKORS (Nelson),Nelson,Fentanyl,Opioid,10.5
Interior Health,B8JNCAZ6J3AR,2022-10-13,ANKORS (Nelson),Nelson,Fentanyl,Opioid,13.5
Interior Health,HM8Z6PYQ278X,2022-10-13,ANKORS (Nelson),Nelson,Fentanyl,Opioid,13.6
Interior Health,MQX7XXYFH9TG,2022-10-13,ANKORS (Nelson),Nelson,Fentanyl,Opioid,12.2
Vancouver Coastal,9JFF36W9BNFN,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,VAPHNRJCEH9F,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.7
Vancouver Coastal,CPJJNP4AERCR,2022-10-13,Insite,Vancouver,Fentanyl,Opioid,14.4
Vancouver Coastal,PKC3UK2A92WH,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,62.9
Vancouver Coastal,ZXPREM99ZNWH,2022-10-13,Insite,Vancouver,Fentanyl,Opioid,7.1
Vancouver Coastal,3DEYAEXBEMRR,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,XHGAVBHFMPED,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.6
Vancouver Coastal,AAP9XQDXVQ4B,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,YREAYEZYGWW8,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Vancouver Coastal,UDKYKW9ZDAAA,2022-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.5
Vancouver Coastal,MP3JVXG3XXQD,2022-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,58.2
Vancouver Coastal,NDENNBVCKCC7,2022-10-12,Insite,Vancouver,Fentanyl,Opioid,7.3
Vancouver Coastal,AXP74KCVWPAW,2022-10-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,15.5
Northern Health,BPFGTTGXQDRE,2022-10-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,12.1
Northern Health,KVFK9QXXKBKJ,2022-10-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,9.0
Fraser Health,GDXE92QU9M2B,2022-10-12,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,13.8
Interior Health,9HV393RHZ8RR,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,12.0
Interior Health,JP9QT6YZK7YX,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.9
Interior Health,2J3AHJ86TWTC,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.5
Vancouver Coastal,MK3KNZVZJBGD,2022-10-12,Insite,Vancouver,Fentanyl,Opioid,56.3
Northern Health,V3ZXRPE9JEJG,2022-10-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,ZEENGRUNRV6V,2022-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,57.6
Vancouver Coastal,Y97PM2QY4QTM,2022-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.6
Northern Health,FXJ6WTWU9JCP,2022-10-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,17.6
Fraser Health,PVTPHRWCG8D4,2022-10-12,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,17.3
Fraser Health,VKUUMBXE4DYV,2022-10-12,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,9.9
Vancouver Coastal,QXT9XM6JC4A4,2022-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.2
Northern Health,HP42HXHJ76UA,2022-10-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,17.4
Fraser Health,ZCZ66HQJRJN7,2022-10-12,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,15.1
Fraser Health,CJJ3M46YB29F,2022-10-12,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.0
Fraser Health,X7WTKURBV4UX,2022-10-12,SafePoint,Surrey,Down (Unknown Opioid),Opioid,14.7
Fraser Health,YJ8NTV378PHG,2022-10-12,SafePoint,Surrey,Down (Unknown Opioid),Opioid,7.1
Fraser Health,ZFT9XQ9CQMFM,2022-10-12,SafePoint,Surrey,Down (Unknown Opioid),Opioid,31.9
Vancouver Coastal,ZK77UAPFGZA9,2022-10-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.6
Fraser Health,JQXYUABC3G2D,2022-10-12,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,18.1
Interior Health,9KUMUWUBJPUY,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,12.1
Interior Health,EC3ZFGQB8QE8,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.5
Interior Health,GGF4Y99FVAR4,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.1
Interior Health,TJM6NERVEHQM,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,13.7
Interior Health,UGXUAPTGGTMV,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,12.4
Vancouver Coastal,XGXFTJGU43V3,2022-10-12,Insite,Vancouver,Fentanyl,Opioid,9.4
Interior Health,QP2BKVKAH778,2022-10-12,Outreach Urban Health,Kelowna,Fentanyl,Opioid,11.6
Interior Health,7AWKZA6NAZBB,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,9.8
Interior Health,V9R73VPP3X3K,2022-10-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,9.4
Vancouver Coastal,VEVAVPCRVWDA,2022-10-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.1
Vancouver Coastal,9WM6VMCYJRTR,2022-10-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.3
Interior Health,TT9QZN79NNPE,2022-10-11,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,18.5
Interior Health,3DUK4TGMAKTH,2022-10-11,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,18.1
Interior Health,MGDM2GEHD3QG,2022-10-11,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,11.4
Interior Health,VAMKQJVNJN7F,2022-10-11,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,15.9
Vancouver Coastal,Z7G7GCJ7JRGV,2022-10-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.8
Fraser Health,UZVCKMAHYWAX,2022-10-11,Abby Drug War Survivors,Abbotsford,Fentanyl,Opioid,20.6
Interior Health,KYTWWPFF4VVF,2022-10-11,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,12.6
Interior Health,P37PH67N6MUG,2022-10-11,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,8.7
Fraser Health,JCZCDZRER66F,2022-10-11,Abby Drug War Survivors,Abbotsford,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,KFVQ2HTBJC44,2022-10-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
Interior Health,9CK8EUNE8CM4,2022-10-11,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,WJ3TKX487K43,2022-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.2
Vancouver Coastal,9Y2EA98A8RJ3,2022-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.1
Vancouver Coastal,GFFR3WH7T44M,2022-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.2
Vancouver Coastal,32ENUTWCTXJV,2022-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,40.6
Vancouver Coastal,WDWPVRHRGXJF,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.9
Vancouver Coastal,CJXEATATR6A7,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.4
Vancouver Coastal,8AVWZ9ZHE6QW,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.6
Vancouver Coastal,EXNX3Q27NN8Y,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.9
Fraser Health,2YB9PDG4TVRM,2022-10-09,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,39.2
Vancouver Coastal,NXJFPG4X9CWN,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.4
Vancouver Coastal,3NP8JGUNKBXA,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.1
Vancouver Coastal,QEFNVHJJH2RB,2022-10-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,MPGHW7J843FR,2022-10-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,56.4
Vancouver Coastal,YXJP4BVKQ82J,2022-10-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,28GZTAVZ2KUZ,2022-10-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,3KCMQD89BCGC,2022-10-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.2
Vancouver Coastal,QJ3YA6EMTAFM,2022-10-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.0
Vancouver Coastal,EYB4H623UDG4,2022-10-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.0
Northern Health,7U7AF68KA78U,2022-10-08,POUNDS,Prince George,Fentanyl,Opioid,55.3
Northern Health,XA6WY9EXMJUQ,2022-10-08,POUNDS,Prince George,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,DGZ2R27W9CUW,2022-10-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.4
Vancouver Coastal,JJCUWGNUTNN2,2022-10-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.1
Fraser Health,6B9MYYDKD93E,2022-10-07,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,14.0
Fraser Health,A86FP6Y6G6KA,2022-10-07,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,9.9
Fraser Health,7FGH2Z2QGTKE,2022-10-07,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,37.3
Northern Health,DGAFWXNEZ6NX,2022-10-07,POUNDS,Prince George,Down (Unknown Opioid),Opioid,26.1
Vancouver Coastal,M4GGPMYW4ZG7,2022-10-07,Molson OPS,Vancouver,Fentanyl,Opioid,28.4
Vancouver Coastal,3JCJFQDR2TEC,2022-10-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.6
Fraser Health,6YX7FK74BBA6,2022-10-07,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,13.4
Vancouver Coastal,B8PG7MZDBF8H,2022-10-07,Insite,Vancouver,Fentanyl,Opioid,42.1
Vancouver Coastal,862C44EA9XTV,2022-10-07,Molson OPS,Vancouver,Fentanyl,Opioid,7.2
Vancouver Coastal,FZ3CVT83W6BY,2022-10-07,Molson OPS,Vancouver,Fentanyl,Opioid,15.4
Fraser Health,J4A79HDDWFBT,2022-10-07,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,15.1
Fraser Health,4ARAZ6E7V672,2022-10-07,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,6.4
Vancouver Coastal,6KBM3FM8KFBY,2022-10-07,Insite,Vancouver,Fentanyl,Opioid,12.4
Vancouver Coastal,VTXCV7BHZ8TD,2022-10-07,Molson OPS,Vancouver,Fentanyl,Opioid,11.0
Vancouver Coastal,ZARXUGE7CEXR,2022-10-07,Molson OPS,Vancouver,Fentanyl,Opioid,12.9
Interior Health,9ACKNVWQX4X6,2022-10-06,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,30.0
Fraser Health,Q8AV8ZMMZRZ7,2022-10-06,Purpose Society,New Westminster,Fentanyl,Opioid,21.6
Vancouver Coastal,U48BH9KB8XTK,2022-10-06,Insite,Vancouver,Fentanyl,Opioid,15.0
Vancouver Coastal,XJ2A9EVWA82P,2022-10-06,Insite,Vancouver,Fentanyl,Opioid,13.0
Vancouver Coastal,EXYVKRPN2UK9,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,BK9C8VK62ZRN,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,X6RNGCWTQU6E,2022-10-06,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.9
Vancouver Coastal,9T3MNVV34ADF,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.9
Vancouver Coastal,B4MJYMBRD6F7,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.4
Northern Health,TRNCRRUKJ8JC,2022-10-06,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,11.2
Vancouver Coastal,K4MV2AR3VBJA,2022-10-06,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.8
Vancouver Coastal,WTXJBNY6Z6FQ,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Vancouver Coastal,F77UT7ZWTABR,2022-10-06,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,10.4
Vancouver Coastal,GHVBBVH74RB3,2022-10-06,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.0
Vancouver Coastal,TQ4J9CDHEKEZ,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.1
Vancouver Coastal,KDDAD62CV4DD,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,BX76DYEZFV4G,2022-10-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,RQEGVPAKRH6D,2022-10-05,Insite,Vancouver,Fentanyl,Opioid,12.6
Vancouver Coastal,779962ZW296X,2022-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.1
Vancouver Coastal,TPFGNBHQBTZQ,2022-10-05,Insite,Vancouver,Fentanyl,Opioid,19.0
Fraser Health,3C8CTW8YHATD,2022-10-05,Purpose Society,New Westminster,Heroin,Opioid,11.5
Northern Health,3ARVE8PM6Q44,2022-10-05,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,11.9
Interior Health,CE3T7CY969V6,2022-10-05,ANKORS (Nelson),Nelson,Fentanyl,Opioid,4.2
Interior Health,TAFGNYG8A8MD,2022-10-05,ANKORS (Nelson),Nelson,Fentanyl,Opioid,10.9
Interior Health,UR6GJGJBFCKP,2022-10-05,ANKORS (Nelson),Nelson,Fentanyl,Opioid,9.6
Interior Health,WRHEVT2W6WJ4,2022-10-05,ANKORS (Nelson),Nelson,Fentanyl,Opioid,10.8
Interior Health,HFKMKGWE8JVM,2022-10-05,Outreach Urban Health,Kelowna,Fentanyl,Opioid,10.6
Vancouver Coastal,MQ236HX9HKQU,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,11.2
Interior Health,BDKUXUCDGYRJ,2022-10-05,Outreach Urban Health,Kelowna,Fentanyl,Opioid,14.0
Vancouver Coastal,28MFZ8AX4698,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,35.2
Vancouver Coastal,Q26ZXE4PA7JK,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,11.8
Vancouver Coastal,QAHNHP7VE43H,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,21.6
Fraser Health,4GE6NDBTP7MR,2022-10-05,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.7
Fraser Health,6MRZ9HGM8ATR,2022-10-05,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.7
Northern Health,XWDWWBWN9733,2022-10-05,POUNDS,Prince George,Down (Unknown Opioid),Opioid,19.1
Interior Health,NH3RFZ4GE4RJ,2022-10-05,Outreach Urban Health,Kelowna,Fentanyl,Opioid,14.2
Vancouver Coastal,73CXGB4MHZAH,2022-10-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,2NFTNBE3MRH6,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,16.9
Vancouver Coastal,EAQEVCAJDAW8,2022-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.9
Vancouver Coastal,28U6CMM3JZJH,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,11.3
Vancouver Coastal,ZZZ8P622NZDG,2022-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.1
Vancouver Coastal,7GKZV382DYZD,2022-10-05,Molson OPS,Vancouver,Heroin,Opioid,9.0
Vancouver Coastal,R6C6HVHFYFMB,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,13.5
Vancouver Coastal,V8JUJ46K2QPU,2022-10-05,Molson OPS,Vancouver,Fentanyl,Opioid,12.7
Fraser Health,4696VXD2M3PU,2022-10-05,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.0
Interior Health,4X9N7ZAY2QPY,2022-10-05,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,11.8
Interior Health,CHAFT9VH2WZT,2022-10-05,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,10.8
Fraser Health,6MFC2ERB8K93,2022-10-05,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.8
Vancouver Coastal,A2YRBYVCV2GT,2022-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,57.9
Vancouver Coastal,T2JMXU2A3C6Z,2022-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.1
Vancouver Coastal,2PAK7QK9CK27,2022-10-05,Insite,Vancouver,Fentanyl,Opioid,16.9
Vancouver Coastal,D2NV4T7HND7P,2022-10-05,Insite,Vancouver,Fentanyl,Opioid,68.3
Vancouver Coastal,NBDAGX8VJ7RF,2022-10-05,Insite,Vancouver,Fentanyl,Opioid,72.5
Interior Health,D4RD2DGVVZND,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,10.2
Interior Health,D9H7N9GRUNRT,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,8.4
Interior Health,FUA27F4YMF7J,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,10.0
Interior Health,HW947CNZURFB,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,13.0
Interior Health,QKWZ47UA7MHJ,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,10.9
Interior Health,R7UUX77KW24H,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,15.1
Interior Health,TBBVCPBHARHB,2022-10-05,The Hub,Nelson,Fentanyl,Opioid,10.3
Vancouver Coastal,EUNNPK2AUA77,2022-10-05,Insite,Vancouver,Fentanyl,Opioid,22.4
Vancouver Coastal,8AZFTHC7BRUW,2022-10-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,JTGEP8RXXPFE,2022-10-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.8
Interior Health,JZGRVEYN8422,2022-10-04,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,5.2
Interior Health,R7J8CQY69W2R,2022-10-04,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,18.9
Interior Health,C3JBXC92RVFM,2022-10-04,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,17.7
Interior Health,YZHFA92HMEKZ,2022-10-04,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,12.6
Vancouver Coastal,HQ8436T9TNPY,2022-10-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.0
Interior Health,7QT9RQT6P9XJ,2022-10-04,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,18.6
Northern Health,MRFYZVB24RYR,2022-10-04,POUNDS,Prince George,Down (Unknown Opioid),Opioid,12.5
Interior Health,T6YUMP6KFZK6,2022-10-04,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,15.0
Vancouver Coastal,3TVFMT782EWH,2022-10-04,Get Your Drugs Tested,Vancouver,Heroin,Opioid,35.5
Fraser Health,RUJTQMKJAB7B,2022-10-04,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,35.0
Northern Health,9KZAZHUWN8Q9,2022-10-04,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,14.4
Northern Health,ME4B9JN9UKUD,2022-10-04,POUNDS,Prince George,Heroin,Opioid,23.5
Vancouver Coastal,4K6TZEYQJHHU,2022-10-03,Insite,Vancouver,Fentanyl,Opioid,19.0
Vancouver Coastal,DYK4Y63BYPYJ,2022-10-03,Insite,Vancouver,Fentanyl,Opioid,18.5
Vancouver Coastal,EF97UNEC7MRZ,2022-10-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,58.0
Vancouver Coastal,H4KD3GR3T4M6,2022-10-03,Get Your Drugs Tested,Vancouver,Heroin,Opioid,71.7
Interior Health,C7GXNJZ66ZPG,2022-10-03,P+OPS Mobile (Penticton),Penticton,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,YU2VGZ92KNZM,2022-10-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,Q4EABNYVHB4A,2022-10-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.4
Vancouver Coastal,FZT84TJFDWXZ,2022-10-03,Insite,Vancouver,Fentanyl,Opioid,48.5
Vancouver Coastal,2ZYGNXP2APEA,2022-10-03,Insite,Vancouver,Fentanyl,Opioid,12.4
Vancouver Coastal,G3BNR3JGU6FH,2022-10-03,Insite,Vancouver,Fentanyl,Opioid,12.5
Vancouver Coastal,KABGQ6MTYYP4,2022-10-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.2
Interior Health,GU6GUCFFCDB6,2022-10-03,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,20.6
Vancouver Coastal,CDAYC8DBBXCF,2022-10-03,Get Your Drugs Tested,Vancouver,Heroin,Opioid,58.3
Vancouver Coastal,84EF99P3NYMX,2022-10-03,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.1
Interior Health,7H4GEB3RJZ94,2022-10-03,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,8PDTR4JAVXD4,2022-10-03,Get Your Drugs Tested,Vancouver,Heroin,Opioid,41.6
Northern Health,FXM36K2CU8YC,2022-10-02,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,9ZKANZ3HYBBQ,2022-10-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.4
Fraser Health,QE84Y98WZXHM,2022-10-02,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,17.8
Vancouver Coastal,MF7DPCDJWDVN,2022-10-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.6
Vancouver Coastal,27TGWHQWXANK,2022-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,HCU7EB22YDWX,2022-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.6
Vancouver Coastal,TT4BCQ976PTC,2022-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.8
Fraser Health,GTWYYWT29UX7,2022-10-02,Diamondhead Motor Inn,Mission,Down (Unknown Opioid),Opioid,23.9
Vancouver Coastal,JDR693EUMCMY,2022-10-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.2
Vancouver Coastal,3UM6PNBY3RRX,2022-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.3
Vancouver Coastal,9FCFTD7TNJR7,2022-10-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.1
