Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,MVAXHJQ3CD4F,2022-09-14,Insite,Vancouver,Fentanyl,Opioid,11.4
Vancouver Coastal,PP4Z6JMMDAAC,2022-09-14,Insite,Vancouver,Fentanyl,Opioid,8.3
Vancouver Coastal,C798AG4BFNCA,2022-09-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.0
Interior Health,P43M68BQANTP,2022-09-14,Outreach Urban Health,Kelowna,Fentanyl,Opioid,16.8
Vancouver Coastal,AG2UZ4ETWB7U,2022-09-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,72.1
Vancouver Coastal,49UC6QFCW7N4,2022-09-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.1
Interior Health,Y6WYUDXDBZ2G,2022-09-14,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,59.8
Fraser Health,6PQ8Y7HV886B,2022-09-14,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,10.6
Fraser Health,Q4XE8C8FU6BV,2022-09-14,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,24.4
Vancouver Coastal,J7F2JPY2CEHQ,2022-09-14,Insite,Vancouver,Fentanyl,Opioid,13.4
Vancouver Coastal,TJNENYRT2FXH,2022-09-14,Insite,Vancouver,Fentanyl,Opioid,16.3
Vancouver Coastal,69C2VVC3UMEX,2022-09-14,Insite,Vancouver,Fentanyl,Opioid,13.9
Interior Health,BA6C369XQV37,2022-09-13,Cornerstone Shelter,Kelowna,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,BUKXP2RA78T6,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.7
Vancouver Coastal,TD8ARHJ2HHJN,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.9
Vancouver Coastal,VG843GYUKYHV,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.6
Vancouver Coastal,HK8A6M834Z23,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.0
Vancouver Coastal,Y3JPY3BTXMZC,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Interior Health,2MHV2EX3CKC9,2022-09-13,Vernon MHSU,Vernon,Heroin,Opioid,13.7
Vancouver Coastal,Y6YAN2GKZD99,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,NXX4A66X2RUM,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,FU9YHKRY88R6,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.9
Interior Health,BAJ2CNBUVXAM,2022-09-13,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,17.9
Vancouver Coastal,ZAFUMD4CTDWZ,2022-09-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Interior Health,74KB44QACVG3,2022-09-13,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,17.6
Vancouver Coastal,2FH7XT3UXV74,2022-09-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.1
Vancouver Coastal,PQWGANZUEQPY,2022-09-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.3
Vancouver Coastal,J48F7CCUJ8YG,2022-09-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.3
Vancouver Coastal,FB47GFHTVFWC,2022-09-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,2ZZ44464K9JK,2022-09-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.3
Fraser Health,XQ7D4BCQD3YD,2022-09-11,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,41.6
Fraser Health,QJ469CP9UYF3,2022-09-11,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,12.9
Vancouver Coastal,YYVWYKKEF29H,2022-09-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.2
Vancouver Coastal,Z2WWU9M2PUKC,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,AXWWUM4PJWWW,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,HYTFVN84ZERA,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,J6XJUB67UKGD,2022-09-10,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.9
Vancouver Coastal,X46JVXTMGBCE,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,VX4XVKCC8F67,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,XFM83TA2DUCJ,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.0
Vancouver Coastal,RPGNN39PJF7K,2022-09-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.4
Fraser Health,A4A62WAAGGFG,2022-09-09,Mountainside Harm Reduction Society,Chilliwack,Down (Unknown Opioid),Opioid,24.3
Vancouver Coastal,9CWH3BVPVXCH,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.5
Fraser Health,8XDDTJ7XQ3T4,2022-09-09,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,27.5
Fraser Health,HVTHUPNZ69H2,2022-09-09,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,D8P7X3FQ3EEJ,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,72.1
Vancouver Coastal,R3DXYF7M68XX,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.2
Vancouver Coastal,8V9DFJRFYH64,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,64.0
Vancouver Coastal,GWW6JQRQG4MV,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.2
Vancouver Coastal,2XP96G2RX9QC,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.4
Vancouver Coastal,2EFRGCFJZQZZ,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.6
Fraser Health,BGHHRXNF63KQ,2022-09-09,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,15.1
Interior Health,DHUB8B9PHPQH,2022-09-09,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,10.1
Vancouver Coastal,G2YDFAGWH4DU,2022-09-09,Insite,Vancouver,Fentanyl,Opioid,10.0
Vancouver Coastal,HA2RJHPYVFPW,2022-09-09,Insite,Vancouver,Fentanyl,Opioid,18.3
Vancouver Coastal,C4APZGM6AH9M,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,EZ3YRQX4BB2B,2022-09-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Interior Health,RFD2MU9EYTUQ,2022-09-09,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,9.1
Vancouver Coastal,XKWY36M4FFCF,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,78FH3RA2TCH3,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,52.0
Vancouver Coastal,7B2424MKKPQF,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,ZQP6QT7TK23G,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.9
Vancouver Coastal,RT9YUYEGCN7Z,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.9
Vancouver Coastal,N7ZBZ8V6GQEV,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,YDQRZC9PM2Y2,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.5
Fraser Health,DGFZQW4RJW7Q,2022-09-08,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,16.6
Fraser Health,WBR7C64ZZGG3,2022-09-08,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,16.7
Vancouver Coastal,8FUCTTNZRFRT,2022-09-08,Insite,Vancouver,Fentanyl,Opioid,21.5
Vancouver Coastal,KZAKNK2P22RK,2022-09-08,Insite,Vancouver,Fentanyl,Opioid,16.8
Island Health,K9X4FXD24B7X,2022-09-08,CMHA,Nanaimo,Fentanyl,Opioid,6.5
Vancouver Coastal,7PWEZ73JQKEQ,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.3
Fraser Health,NQV93ZXJQEDE,2022-09-08,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,17.9
Island Health,3BMNP7CAKB8T,2022-09-08,CMHA,Nanaimo,Fentanyl,Opioid,63.8
Vancouver Coastal,BPDXPMYQ63UC,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,RQN44ER7YHGV,2022-09-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.6
Island Health,BYMYAT4UY7BV,2022-09-08,CMHA,Nanaimo,Heroin,Opioid,9.4
Northern Health,NPHW8KHJG9ZZ,2022-09-07,International Overdose Awareness Day 2022,Prince George,Down (Unknown Opioid),Opioid,15.7
Fraser Health,RPAWNZ66U6UV,2022-09-07,SafePoint,Surrey,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,BRM38HCW4HUN,2022-09-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.1
Fraser Health,ABCQKMNW63CW,2022-09-07,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.6
Fraser Health,YKPFQYWNWWYJ,2022-09-07,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,KPW777KA3KWX,2022-09-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.5
Fraser Health,NZPXQWV8BTEZ,2022-09-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,23.6
Vancouver Coastal,K29KFHZFWXTG,2022-09-07,Insite,Vancouver,Fentanyl,Opioid,10.8
Vancouver Coastal,UXY78UQVZYEC,2022-09-07,Insite,Vancouver,Fentanyl,Opioid,9.2
Fraser Health,HTM69WWZFWKU,2022-09-07,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.5
Vancouver Coastal,CQUCFGWCEDBY,2022-09-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.6
Fraser Health,FB8ZV3UKXHYF,2022-09-07,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.7
Fraser Health,CUMB79AYCA6K,2022-09-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,70.3
Fraser Health,RM3Q7VXQDQZA,2022-09-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,72.8
Vancouver Coastal,ZHP2FW7GUYAK,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Interior Health,3FKXWDX8GDDP,2022-09-06,Vernon MHSU,Vernon,Fentanyl,Opioid,5.1
Interior Health,BHT8PH8NMAG7,2022-09-06,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,JWWC2ERZ8A9D,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.1
Vancouver Coastal,EUCBVTFTKK8T,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.0
Vancouver Coastal,7UGYBDJU7MVG,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,YUDDAC2Q2UED,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Fraser Health,QNRGR4VTGVDQ,2022-09-06,Mountainside Harm Reduction Society,Chilliwack,Down (Unknown Opioid),Opioid,15.1
Interior Health,T9K2T27KKCF3,2022-09-06,Cammy LaFleur Outreach (Vernon),Vernon,Fentanyl,Opioid,11.1
Vancouver Coastal,Y2BFTK8GPYHZ,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,URVMFRXTFNUE,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.0
Vancouver Coastal,PP78GAWMW7NY,2022-09-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.8
Interior Health,ZDK9CTCRQ4ZQ,2022-09-06,Vernon MHSU,Vernon,Fentanyl,Opioid,13.0
Vancouver Coastal,WX2DZF8X8RGU,2022-09-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,56.0
Vancouver Coastal,AWJ8XNGWUHCY,2022-09-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.4
Vancouver Coastal,AM9JTKMTTUYV,2022-09-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.4
Vancouver Coastal,YVGQJU3CN7UH,2022-09-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.7
Vancouver Coastal,8XTGWQXCTCP2,2022-09-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.6
Vancouver Coastal,YAKX7GEMHPMY,2022-09-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.2
Vancouver Coastal,7YW7B3KW6K4X,2022-09-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.8
Vancouver Coastal,XA6AWCHPWU4D,2022-09-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.3
Vancouver Coastal,V3RWV34X4C4R,2022-09-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.1
Vancouver Coastal,DZE729HKARZY,2022-09-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,8H8989H7FQVW,2022-09-05,Insite,Vancouver,Fentanyl,Opioid,9.2
Vancouver Coastal,Y66BX336NX38,2022-09-05,Insite,Vancouver,Fentanyl,Opioid,20.0
Vancouver Coastal,2FAJEZGUH7P2,2022-09-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.6
Vancouver Coastal,ZUCXXK6UV8FU,2022-09-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.2
Vancouver Coastal,YUF2PU8BM2AB,2022-09-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.1
Vancouver Coastal,AEV98TEG8J6K,2022-09-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.8
Vancouver Coastal,FVGQ4FCFR339,2022-09-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,7.9
Fraser Health,GHKEPEBMEX2R,2022-09-02,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,18.0
Vancouver Coastal,M879HMJC7MZT,2022-09-02,Insite,Vancouver,Fentanyl,Opioid,12.3
Fraser Health,Z8DEQAR9C89G,2022-09-02,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,13.7
Vancouver Coastal,TWYUW8YUCMU8,2022-09-02,Insite,Vancouver,Fentanyl,Opioid,14.0
Fraser Health,Z4RJRF8AB7XD,2022-09-02,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.4
Vancouver Coastal,EUU6A6JNARQ6,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,D3PKMBD3TBRA,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,42.0
Vancouver Coastal,7BW67Q2JGTBV,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,TXWMRQRG2BNN,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.6
Vancouver Coastal,ANHHAUWKCTVQ,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.5
Fraser Health,8UJJTNY66EW3,2022-09-02,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,6.4
Vancouver Coastal,PEEC2RNKNEPW,2022-09-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.8
Vancouver Coastal,ADEXAUETYNN8,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.2
Vancouver Coastal,6NUUGYBKZQNR,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,KC6X7MGCAEB7,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Vancouver Coastal,WFD4DNMYVYYY,2022-09-02,Insite,Vancouver,Fentanyl,Opioid,29.3
Vancouver Coastal,M3PWPACKZZMM,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.5
Vancouver Coastal,PVWA6WJWH3MW,2022-09-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.2
Vancouver Coastal,EFMJ8F2M6WPA,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Island Health,UBNPGFRJRK2Q,2022-09-01,CMHA,Nanaimo,Fentanyl,Opioid,28.4
Island Health,ZN4CTD422WMM,2022-09-01,CMHA,Nanaimo,Fentanyl,Opioid,17.8
Vancouver Coastal,EZDMTYJ9PBAZ,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.5
Vancouver Coastal,6822H2TKTKQG,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.6
Vancouver Coastal,Z9AGPARYZ4PP,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.4
Vancouver Coastal,KDQHEAQMHHFZ,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,57.6
Vancouver Coastal,P8GEA6736D6D,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.2
Vancouver Coastal,QJ2J7MNXDUZU,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.5
Vancouver Coastal,CCQGCDG8MGPQ,2022-09-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.0
