Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,CQFCFEBZMHKZ,2024-07-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.1
Vancouver Coastal,HXN94JMH97V3,2024-07-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,51.4
Vancouver Coastal,XFMRBU7WN3TD,2024-07-03,Community Resource Centre,Powell River,Fentanyl,Opioid,38.4
Island Health,QH9RWJDH8EUP,2024-07-07,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.4
Interior Health,GJA6ZUWW2C6G,2024-07-12,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,17.7
Fraser Health,BTFKDXHB4N2P,2024-07-30,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,21.8
Vancouver Coastal,3HFHPBMRWDCH,2024-07-31,Community Resource Centre,Powell River,Fentanyl,Opioid,20.5
Northern Health,RZFBEUX24RKJ,2024-07-26,POUNDS,Prince George,Down (Unknown Opioid),Opioid,20.4
Northern Health,DQBFFRMMZMKQ,2024-07-26,POUNDS,Prince George,Down (Unknown Opioid),Opioid,19.1
Vancouver Coastal,EYPUF6RJ2KZ4,2024-07-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.5
Fraser Health,JAW3WDG8MJQC,2024-07-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,14.5
Vancouver Coastal,8QCRWPY8HW7W,2024-07-20,Community Resource Centre,Powell River,Fentanyl,Opioid,36.3
Vancouver Coastal,B9JRFKMXQAMH,2024-07-21,Community Resource Centre,Powell River,Fentanyl,Opioid,27.7
Interior Health,877D6E3JEEW2,2024-07-19,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,19.4
Fraser Health,U4Y896C2238H,2024-07-20,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,11.0
Interior Health,BGBJMTDXWDKK,2024-07-20,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,15.0
Northern Health,22HA7ZPJM493,2024-07-20,POUNDS,Prince George,Down (Unknown Opioid),Opioid,26.2
Fraser Health,RNEA486MGTWC,2024-07-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,RWDMTFMYV24V,2024-07-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.5
Interior Health,ADKKBBFG4264,2024-07-16,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.0
Fraser Health,3Q6B47BBVUZK,2024-07-16,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,23.7
Vancouver Coastal,EN8DNW4VTX9R,2024-07-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,23.4
Interior Health,6PCB7FJ6K6P4,2024-07-18,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,7.7
Vancouver Coastal,ZZXZFCNAYHK9,2024-07-14,Community Resource Centre,Powell River,Fentanyl,Opioid,9.9
Vancouver Coastal,NRDQJMUCBUC3,2024-07-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.5
Interior Health,FT2U2BYNEKY8,2024-07-16,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,9.2
Fraser Health,NB3JTPTN8ZRG,2024-07-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,34.6
Vancouver Coastal,E4B2FKVEWFM8,2024-07-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,17.0
Island Health,TGRACV2YVKC3,2024-07-11,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.2
Fraser Health,DY449E99VQJA,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,16.9
Fraser Health,V9NJ8DF2VT2H,2024-07-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,12.9
Fraser Health,X88ERN3ERGVA,2024-07-09,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,8.9
Fraser Health,6RF3B36GU6MR,2024-07-09,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,11.8
Northern Health,86TR2UQU6YUB,2024-07-10,POUNDS,Prince George,Down (Unknown Opioid),Opioid,16.1
Vancouver Coastal,XMVEHPQXHNMF,2024-07-03,Community Resource Centre,Powell River,Fentanyl,Opioid,31.3
Interior Health,XDWAVMGRHHXX,2024-07-02,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,12.6
Interior Health,FZUQ8NYXJDYD,2024-07-02,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,14.9
Northern Health,3K3C9Q8WQNMK,2024-07-06,Prince George Needle Exchange,Prince George,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,J8V923ZV8K2R,2024-07-05,Community Resource Centre,Powell River,Fentanyl,Opioid,13.9
Fraser Health,K76HN7DEKM3W,2024-07-06,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,51.5
Vancouver Coastal,44Q7MV6XTZZ7,2024-07-17,Community Resource Centre,Powell River,Fentanyl,Opioid,41.7
Northern Health,P6W9GNB2AYJZ,2024-07-10,POUNDS,Prince George,Down (Unknown Opioid),Opioid,21.4
Interior Health,2NW76B6TC4MX,2024-07-10,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,16.9
Interior Health,MTHXC6W36HXM,2024-07-10,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,13.7
Interior Health,222P2AWJDQ4V,2024-07-18,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,E6BP2FM797AP,2024-07-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,7.6
Northern Health,FDG7VA2QEJFF,2024-07-13,POUNDS,Prince George,Down (Unknown Opioid),Opioid,20.4
Vancouver Coastal,6T7Z7JGTEJD4,2024-07-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.1
Vancouver Coastal,BUGEHXHA6TFQ,2024-07-19,Community Resource Centre,Powell River,Fentanyl,Opioid,10.2
Vancouver Coastal,MNF63BKBQ6TP,2024-07-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.8
Interior Health,3Z4UNVKNQBM8,2024-07-18,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,23.2
Northern Health,XQZXHXP9FQG3,2024-07-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,17.0
Vancouver Coastal,F8GQYFWWZDGH,2024-07-26,Community Resource Centre,Powell River,Fentanyl,Opioid,20.3
Interior Health,NRBTHBV8T3U2,2024-07-02,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.7
Vancouver Coastal,63C89M9UGG2G,2024-07-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.4
Vancouver Coastal,GGD9DEGMBPUV,2024-07-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Fraser Health,JPNUBWTGUN9Z,2024-07-05,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,3FQBC3FZ6DH8,2024-07-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,28.6
Fraser Health,767C2BR7QX8U,2024-07-05,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,26.7
Vancouver Coastal,YXUUYG27BZDU,2024-07-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.2
Vancouver Coastal,JQGEVDQHV49D,2024-07-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,46JMV26Y7ABT,2024-07-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.2
Vancouver Coastal,BW7EPUFXDPTZ,2024-07-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,8Y2WFRRPRM46,2024-07-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.6
Vancouver Coastal,YV77VFB74YPB,2024-07-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.2
Vancouver Coastal,AC8222E9ZZB8,2024-07-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.3
Fraser Health,N72W9CTB87P6,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,23.2
Fraser Health,R7XMRMMFVZJZ,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,20.4
Fraser Health,ZPMYC6QKHBUA,2024-07-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,25.3
Vancouver Coastal,AQD76KMF84Z7,2024-07-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,PY8EXWNGM2T8,2024-07-14,Community Resource Centre,Powell River,Fentanyl,Opioid,43.5
Vancouver Coastal,DCPMXZ6KG4JC,2024-07-16,Community Resource Centre,Powell River,Fentanyl,Opioid,32.9
Vancouver Coastal,69NZMDNFWPFR,2024-07-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,71.6
Vancouver Coastal,TPYUDUUJ2FE8,2024-07-16,Community Resource Centre,Powell River,Fentanyl,Opioid,22.3
Vancouver Coastal,FY3CEGR62NHN,2024-07-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.4
Fraser Health,N2DU2H3Z92C9,2024-07-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.6
Fraser Health,YCVZ79PR9TZV,2024-07-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.3
Fraser Health,G3TJX9BNRG84,2024-07-16,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,12.7
Vancouver Coastal,AX62TNG2TM2T,2024-07-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Fraser Health,7QEFTNU2CXRT,2024-07-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,76CUY83RDHZ3,2024-07-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.6
Fraser Health,Q2E7Z7AY6X66,2024-07-19,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,35.0
Vancouver Coastal,TFKTZCUWD97Z,2024-07-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.2
Vancouver Coastal,F4Y4YVJ3YKJZ,2024-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.2
Vancouver Coastal,8DF8DVFKH8ZB,2024-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.5
Fraser Health,DECFEDKMV2HQ,2024-07-23,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,16.2
Fraser Health,VHUHNRHTZCRV,2024-07-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,13.9
Fraser Health,287B3NK43QRJ,2024-07-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,17.5
Fraser Health,KCW8DHZ493W8,2024-07-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.1
Fraser Health,2EGTCBMJ3XAA,2024-07-31,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.5
Vancouver Coastal,DTFNXVVNB86E,2024-07-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,2ZZTRUTYQDK2,2024-07-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.5
Fraser Health,7UCB2NGAU47T,2024-07-16,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,22.8
Northern Health,78ZN866CGV8E,2024-07-17,POUNDS,Prince George,Down (Unknown Opioid),Opioid,23.4
Northern Health,UCVNNDRTNPYW,2024-07-17,POUNDS,Prince George,Down (Unknown Opioid),Opioid,9.6
Vancouver Coastal,233Y66UTPTYA,2024-07-28,Community Resource Centre,Powell River,Fentanyl,Opioid,36.3
Vancouver Coastal,H22XAC2N2H6H,2024-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Northern Health,FRNVZFGGKX9N,2024-07-25,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,B2ENWTWQ94T4,2024-07-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,B8FT2PAVABJ6,2024-07-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.9
Northern Health,WRHDA73EAP4G,2024-07-20,Quesnel Specialized Services,Quesnel,Down (Unknown Opioid),Opioid,18.5
Interior Health,VBEWPDD84U3E,2024-07-02,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,16.6
Fraser Health,JPA4VT37MATA,2024-07-06,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,18.2
Fraser Health,AU7EUEEUVUE6,2024-07-05,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,17.7
Fraser Health,6J27K7PBT2PK,2024-07-05,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,23.4
Northern Health,8RGH2A6PG89F,2024-07-06,POUNDS,Prince George,Down (Unknown Opioid),Opioid,20.2
Fraser Health,EZZANWWAAUKC,2024-07-06,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,6NJ3FV4667PP,2024-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.4
Fraser Health,ZYN42QT4Q9U9,2024-07-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.0
Northern Health,XTN67HG6DBW2,2024-07-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,94CBXJJ7GYAC,2024-07-18,Insite,Vancouver,Fentanyl,Opioid,14.7
Vancouver Coastal,TDUN9FKQBAZZ,2024-07-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.1
Fraser Health,2QZRWPKN7ZRG,2024-07-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,2BHAQ6DMYMXH,2024-07-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.2
Interior Health,XZJKTRRU4RFP,2024-07-09,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,14.1
Interior Health,2F7K2ZMVJCD3,2024-07-10,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,16.4
Interior Health,K8U7R3YXV7K8,2024-07-10,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,16.8
Fraser Health,ZMB3QXRZFRZU,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,P9FHVYF46QE6,2024-07-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.7
Fraser Health,BERAHQHWVUKF,2024-07-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,16.8
Fraser Health,EEBBT7QEBFV8,2024-07-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,25.6
Fraser Health,VHWR4MERPQHZ,2024-07-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,26.5
Northern Health,8QDUK96F2YX7,2024-07-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.2
Vancouver Coastal,9AWZ8RA297CH,2024-07-18,Squamish OPS,Squamish,Fentanyl,Opioid,16.3
Vancouver Coastal,WWG7KE3CPCX6,2024-07-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.1
Fraser Health,KKGJMA3FWCZF,2024-07-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,12.0
Vancouver Coastal,HVFWX8NGA93B,2024-07-09,Insite,Vancouver,Down (Unknown Opioid),Opioid,6.5
Vancouver Coastal,UGY2KM6JX2DY,2024-07-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,WBYDGTQRRGTU,2024-07-03,Community Resource Centre,Powell River,Fentanyl,Opioid,45.6
Fraser Health,ECUGC2KQ8AQC,2024-07-03,Lookout Society Red Lion,Abbotsford,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,AAAJXZ4VMFE7,2024-07-03,Community Resource Centre,Powell River,Fentanyl,Opioid,41.7
Vancouver Coastal,TDY7837QFMRM,2024-07-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.0
Vancouver Coastal,6QVPJ6HMF9VU,2024-07-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.3
Vancouver Coastal,23HHU3WGTAZM,2024-07-31,Sechelt Hospital MHSU 2,Powell River,Down (Unknown Opioid),Opioid,12.6
Vancouver Coastal,Z7QU4CERXKZR,2024-07-17,Community Resource Centre,Powell River,Fentanyl,Opioid,15.2
Vancouver Coastal,BY2CWJZUP2Y9,2024-07-09,Community Resource Centre,Powell River,Fentanyl,Opioid,20.1
Fraser Health,9MHGXTZ9X9GN,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,17.9
Fraser Health,7DPKHDZQTXF2,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,21.8
Interior Health,6CW2FUETQFYF,2024-07-12,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,27.9
Interior Health,T3JG9H74G89X,2024-07-12,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,30.5
Vancouver Coastal,6VCMZ7UYNPP9,2024-07-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.0
Island Health,RAAQTWGMCZMK,2024-07-17,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,46.0
Fraser Health,Z3KEY2KUM2Z6,2024-07-20,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,MA8J6T4NU6FF,2024-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.0
Island Health,ZTD3N2ZWTPGT,2024-07-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,37.2
Island Health,G3NKG9WHBRXP,2024-07-24,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,47.0
Island Health,ZMTRPFG7M3GG,2024-07-24,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,47.6
Island Health,EQUDZ97C64QY,2024-07-24,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.5
Island Health,RVTGAMQQFX8E,2024-07-27,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.0
Island Health,AAMB9FQKC3KR,2024-07-28,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,28.8
Island Health,NQFXN7GCBZ92,2024-07-28,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,6.3
Vancouver Coastal,B6XCCCG8ZVDJ,2024-07-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,9.5
Fraser Health,ZCV48VJYJ2EM,2024-07-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,T9CC2CWDZVC8,2024-07-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.0
Vancouver Coastal,HZTCKKEZRX67,2024-07-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,NX46NT3V7X97,2024-07-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,55.9
Fraser Health,9FJH3ZEHJQCC,2024-07-19,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,9.2
Vancouver Coastal,XHYF2CYMPBZ7,2024-07-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,50.9
Vancouver Coastal,WBWTW77ZDBCC,2024-07-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.7
Vancouver Coastal,7WBN8ZVZJTHW,2024-07-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,7.3
Fraser Health,ND9YV4AXAJ7X,2024-07-19,Foxglove Housing,Surrey,Fentanyl,Opioid,67.7
Fraser Health,4TUHG4J6CCMD,2024-07-13,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,21.0
Interior Health,9WM6K6FJXTHM,2024-07-16,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.7
Fraser Health,MENZFHEYVKM8,2024-07-11,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,17.0
Fraser Health,NR39U7BRWJ9G,2024-07-12,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,30.0
Vancouver Coastal,7ACEUDQXCNAW,2024-07-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.8
Vancouver Coastal,Q4AR3H29Q6AU,2024-07-10,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.5
Vancouver Coastal,FT2PKADTK2UR,2024-07-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,43.0
Vancouver Coastal,BXTUM76ZKPUF,2024-07-09,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.0
Island Health,EEEADBA3G36D,2024-07-05,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,9.6
Vancouver Coastal,WZYQTCX66X2K,2024-07-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.7
Fraser Health,W8DWW2YN3RU9,2024-07-06,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,21.1
Island Health,EE3G4HPRXHH3,2024-07-01,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,61.7
Vancouver Coastal,KMGXWMFZHFH9,2024-07-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.4
Interior Health,29J2AJGHMBUC,2024-07-02,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,12.0
Interior Health,YQ699DEUVAWK,2024-07-02,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.9
Fraser Health,2X499A4FYE89,2024-07-03,Food for the Soul,Maple Ridge,Down (Unknown Opioid),Opioid,22.7
Interior Health,NGXVMGNYQVDX,2024-07-16,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,14.7
Vancouver Coastal,TBYYHWUAHHBH,2024-07-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,31.8
Vancouver Coastal,AJAECZ9WWXZ6,2024-07-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,YQFKBP8NPM6J,2024-07-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.2
Vancouver Coastal,JFU3JQX8X64Z,2024-07-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,KUR8JYPQJFVC,2024-07-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.0
Vancouver Coastal,B8RP4JH4KUV8,2024-07-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.7
Interior Health,JRC3Z2U8QCDB,2024-07-08,Medicine Shoppe Pharmacy,Vernon,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,3B3BD7F39EKE,2024-07-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.4
Vancouver Coastal,8B2XQQ2BDZTJ,2024-07-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.5
Fraser Health,E8MA287PG2H7,2024-07-03,Lookout Society Red Lion,Abbotsford,Down (Unknown Opioid),Opioid,26.8
Interior Health,KKQH6MBEYUG9,2024-07-03,ANKORS Mobile (Trail),Trail,Down (Unknown Opioid),Opioid,14.2
