Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,WY4VJCUKJHUX,2024-08-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Interior Health,MQM648KGF88N,2024-08-20,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,9.2
Vancouver Coastal,3R26JBG7U9FM,2024-08-20,Community Resource Centre,Powell River,Fentanyl,Opioid,12.2
Interior Health,WWDN677RJMQX,2024-08-21,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,23.2
Vancouver Coastal,KFCGW7JE96AJ,2024-08-22,Community Resource Centre,Powell River,Fentanyl,Opioid,35.7
Interior Health,PHCUWEKJTBQE,2024-08-22,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,10.9
Interior Health,2XAUHJU7AJ82,2024-08-23,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,31.1
Vancouver Coastal,M88W24GRRWXE,2024-08-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.3
Fraser Health,CB84T4QMBTC2,2024-08-27,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,26.0
Interior Health,DZCRTKBQC2FC,2024-08-26,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,28.8
Island Health,K9YA79JYKN8P,2024-08-27,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.4
Vancouver Coastal,D26F3P48Y742,2024-08-28,Community Resource Centre,Powell River,Fentanyl,Opioid,22.0
Island Health,6ND4GDAK9FGB,2024-08-29,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.3
Vancouver Coastal,K968NK3BKGZE,2024-08-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,9BDU4GX7Z69F,2024-08-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.0
Vancouver Coastal,R2WFMNBCR3MD,2024-08-02,Little Sister's Pride Event 2024,Vancouver,Down (Unknown Opioid),Opioid,11.1
Vancouver Coastal,C7VWEDMPM462,2024-08-27,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.0
Fraser Health,XXQ7MC3H6CKY,2024-08-23,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,19.4
Fraser Health,7U9E6Y4N6BNR,2024-08-23,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,24.4
Vancouver Coastal,ZARP8ZR2RH9C,2024-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.5
Interior Health,VMRCZJWMTBMJ,2024-08-31,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,8.5
Fraser Health,WBFJTKGGTMQP,2024-08-30,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,19.7
Fraser Health,UWVWYZK9RU9W,2024-08-30,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,14.5
Island Health,BCBBEY7ZZ4WG,2024-08-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.5
Vancouver Coastal,8Z6RNU6XEZJJ,2024-08-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.2
Northern Health,ZJNT3ZQPZ3NM,2024-08-23,POUNDS,Prince George,Down (Unknown Opioid),Opioid,11.5
Fraser Health,NTZQGNHTHHDN,2024-08-31,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,UGCJ9X9QTVDX,2024-08-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.6
Vancouver Coastal,7R72UQHXWZ2R,2024-08-26,Community Resource Centre,Powell River,Fentanyl,Opioid,39.4
Vancouver Coastal,UEHFP6M6UB27,2024-08-25,Community Resource Centre,Powell River,Fentanyl,Opioid,37.2
Vancouver Coastal,ZCCH7ZFJ6HBB,2024-08-22,Community Resource Centre,Powell River,Fentanyl,Opioid,13.9
Fraser Health,U4V84QMZ728V,2024-08-16,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,24.5
Vancouver Coastal,MDJBCYUR98M6,2024-08-15,Squamish OPS,Squamish,Fentanyl,Opioid,5.2
Fraser Health,YP2PAZ6N8GVV,2024-08-09,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.9
Vancouver Coastal,UQ4M8UHXQ3X3,2024-08-06,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.3
Northern Health,UTW34FK8XFYM,2024-08-01,POUNDS,Prince George,Down (Unknown Opioid),Opioid,22.7
Vancouver Coastal,BMTZRKBVWTFQ,2024-08-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.9
Interior Health,Q68UV8VJ8AGH,2024-08-27,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,18.8
Fraser Health,TVKEVU7Q9C4J,2024-08-01,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,17.3
Fraser Health,URR2TNZ67EA4,2024-08-01,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,26.2
Vancouver Coastal,NKV6JCQKMYBE,2024-08-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,TR2XV7XH7837,2024-08-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,43.1
Vancouver Coastal,EHPFYUY4RT2N,2024-08-31,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.9
Northern Health,PGDPJ9AA9RMA,2024-08-31,POUNDS,Prince George,Down (Unknown Opioid),Opioid,60.8
Northern Health,W68JMN6F46TF,2024-08-29,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.4
Vancouver Coastal,PME643JR6MDQ,2024-08-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.1
Vancouver Coastal,TYREXFDHBCCT,2024-08-28,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,57.5
Vancouver Coastal,9QKQFKRJQXRK,2024-08-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.6
Vancouver Coastal,JYZTKJVQ8M49,2024-08-25,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,27.4
Vancouver Coastal,F38ZPMZ3RZYX,2024-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.9
Interior Health,489C6RZRXDQX,2024-08-26,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,19.4
Interior Health,7X9MWDT6M8WW,2024-08-23,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,17.7
Northern Health,E9FYUAQTA6F8,2024-08-24,POUNDS,Prince George,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,RNKP6K2UQRGC,2024-08-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.3
Interior Health,AMAAXMDFKJ9R,2024-08-20,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.6
Fraser Health,JPJWKY92G7P8,2024-08-21,SafePoint,Surrey,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,4CVQ7QXAKWM8,2024-08-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.9
Fraser Health,UWBJ9XC67JJK,2024-08-21,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.1
Fraser Health,JT774QWT7DN8,2024-08-19,Fraser Canyon Clinic (Hope),Hope,Down (Unknown Opioid),Opioid,23.1
Vancouver Coastal,R2K3EMKUGNPP,2024-08-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,30.4
Interior Health,76RWTMT6P78K,2024-08-01,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,15.1
Fraser Health,VW4J4T4WWMXF,2024-08-01,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,17.2
Northern Health,A7QGZY3UEEYU,2024-08-01,POUNDS,Prince George,Down (Unknown Opioid),Opioid,20.9
Vancouver Coastal,NGERY8RA47VJ,2024-08-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.0
Northern Health,YF6A8NPGUNYE,2024-08-29,POUNDS,Prince George,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,T6QVX7QZ3Z7D,2024-08-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Fraser Health,XPU7WZER9FRH,2024-08-09,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,56.4
Vancouver Coastal,3EV842WNUBNN,2024-08-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.1
Vancouver Coastal,PJ2MJ6WWCZFD,2024-08-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,K4GN2RJUKZH4,2024-08-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,70.6
Vancouver Coastal,8AKMGEEFM7RE,2024-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,41.1
Vancouver Coastal,6RJJA67FNA7U,2024-08-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.7
Vancouver Coastal,9T3J4GR37CQT,2024-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,632MTN3HV6K2,2024-08-15,Get Your Drugs Tested,Vancouver,Heroin,Opioid,43.1
Interior Health,HUGW6N29J29B,2024-08-29,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,30.5
Vancouver Coastal,4WDNWDBKM9EH,2024-08-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.5
Vancouver Coastal,PXF3HHXPWXPR,2024-08-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,32.3
Vancouver Coastal,9N3GKUQGGDJA,2024-08-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.5
Northern Health,832CYRJ3KWRE,2024-08-23,POUNDS,Prince George,Down (Unknown Opioid),Opioid,17.1
